ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,type total,node-whx-rn_guest_nice,node-whx-rn_guest,node-whx-rn_steal,node-whx-rn_softirq,node-whx-rn_irq,node-whx-rn_user,node-whx-rn_system,node-whx-rn_nice,node-whx-rn_iowait,node-whx-rn_avail,node-whx-rn_received,node-whx-rn_sent,node-whx-rn_forwarded,node-whx-rn_delivered,node-whx-rs_guest_nice,node-whx-rs_guest,node-whx-rs_steal,node-whx-rs_softirq,node-whx-rs_irq,node-whx-rs_user,node-whx-rs_system,node-whx-rs_nice,node-whx-rs_iowait,node-whx-rs_avail,node-whx-rs_received,node-whx-rs_sent,node-whx-rs_forwarded,node-whx-rs_delivered,node-whx-sc_guest_nice,node-whx-sc_guest,node-whx-sc_steal,node-whx-sc_softirq,node-whx-sc_irq,node-whx-sc_user,node-whx-sc_system,node-whx-sc_nice,node-whx-sc_iowait,node-whx-sc_avail,node-whx-sc_received,node-whx-sc_sent,node-whx-sc_forwarded,node-whx-sc_delivered
35901.61538461538,297.0769230769231,297.0769230769231,297.0769230769231,44950.73846153846,44969.63076923077,45122.15384615384,45147.56923076923,45150.67692307693,45150.67692307693,1703950420.0,0.7790053846153846,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.886108,0.0,70.71339,8.260325,11.639549,0.0,3296.344,2.120795,-2.120795,0.0,2.120795,0,0,0,4.887715,0,12.417437,7.001321,0.2642008,0.0,13521.996,0.0,0.0,0,0.0,0,0,0,3.534031,0,10.078534,5.759162,13.350785,0.0,13413.406,1.2583163,-1.2583163,0,1.2583163
36217.07692307692,315.46153846153845,315.46153846153845,315.46153846153845,45311.84615384616,45330.66923076923,45496.66923076924,45509.00769230769,45517.561538461545,45517.561538461545,1703950421.0,0.8841976923076924,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,7.625,0.0,71.625,9.75,10.125,0.0,3231.422,1.879205,-1.879205,0.0,1.879205,0,0,0,4.255319,0,11.968085,6.648936,0.3989362,0.1329787,13521.656,0.0,0.0,0,0.0,0,0,0,3.650587,0,10.560626,6.388527,13.03781,0.0,13401.422,0.0,0.0,0,0.0
36531.769230769234,314.6923076923077,314.6923076923077,314.6923076923077,45677.57692307692,45697.50769230769,45860.2,45879.15384615384,45893.51538461538,45893.51538461538,1703950422.0,0.9703784615384616,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.542714,0.0,69.72362,9.296482,11.809045,0.0,2967.984,0.0,0.0,0.0,0.0,0,0,0,4.913679,0,13.944223,6.772908,0.3984064,0.1328021,13521.848,0.0,0.0,0,0.0,0,0,0,4.675325,0,19.48052,6.753247,17.79221,0.1298701,13413.535,0.0,0.0,0,0.0
36845.46153846154,313.6923076923077,313.6923076923077,313.6923076923077,46049.09230769231,46064.83076923077,46231.553846153845,46259.78461538461,46263.415384615386,46263.415384615386,1703950423.0,1.0456284615384617,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,7.125,0.0,72.375,9.125,11.125,0.0,2898.91,0.0,0.0,0.0,0.0,0,0,0,4.842932,0,14.790576,8.376963,0.2617801,0.0,13522.094,0.0,0.0,0,0.0,0,0,0,4.296875,0,11.328125,6.25,24.73958,0.2604167,13413.34,0.0,0.0,0,0.0
37159.38461538462,313.9230769230769,313.9230769230769,313.9230769230769,46424.8,46443.60769230769,46608.31538461538,46636.561538461545,46638.00769230769,46638.00769230769,1703950424.0,1.1206423076923078,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.284818,0.0,69.51066,9.284818,11.543287,0.0,2832.668,0.0,0.0,0.0,0.0,0,0,0,5.046481,0,13.811421,6.90571,0.2656042,0.0,13521.984,2.662313,-2.662313,0,2.662313,0,0,0,3.830911,0,10.568032,6.869221,21.26816,1.849406,13414.238,0.0,0.0,0,0.0
37469.0,309.61538461538464,309.61538461538464,309.61538461538464,46799.69230769231,46820.36153846153,46983.15384615384,47009.28461538461,47013.8,47013.8,1703950425.0,1.1950976923076924,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,7.625,0.0,71.375,9.5,11.0,0.0,2791.176,0.0,0.0,0.0,0.0,0,0,0,5.026455,0,10.978836,6.613757,0.1322751,0.0,13522.355,1.3376867,-1.3376867,0,1.3376867,0,0,0,3.90625,0,11.328125,7.03125,13.28125,0.0,13413.422,6.856188,-6.856188,0,6.856188
37783.92307692308,314.9230769230769,314.9230769230769,314.9230769230769,47178.838461538464,47192.36923076923,47365.8,47381.28461538461,47388.38461538462,47388.38461538462,1703950426.0,1.2737438461538462,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.375,0.0,68.875,10.375,11.0,0.0,2733.402,0.0,0.0,0.0,0.0,0,0,0,5.11811,0,13.648294,7.217848,0.2624672,0.656168,13523.062,0.0,0.0,0,0.0,0,0,0,3.674541,0,9.84252,5.380577,13.12336,0.1312336,13413.07,3.143812,-3.143812,0,3.143812
38096.61538461538,312.6923076923077,312.6923076923077,312.6923076923077,47549.29230769231,47564.36923076923,47735.22307692308,47752.96153846154,47759.100000000006,47759.100000000006,1703950427.0,1.3573715384615386,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.284818,0.0,69.00878,10.037641,11.543287,0.0,2455.793,0.0,0.0,0.0,0.0,0,0,0,5.206943,0,12.149533,7.209613,0.2670227,0.0,13523.148,0.0,0.0,0,0.0,0,0,0,3.723404,0,7.978723,5.585106,13.430851,0.0,13413.07,0.0,0.0,0,0.0
38412.92307692308,316.3076923076923,316.3076923076923,316.3076923076923,47918.20769230769,47939.44615384616,48103.50769230769,48123.19230769231,48126.25384615385,48126.25384615385,1703950428.0,1.4479230769230766,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,7.990012,0.0,70.66167,9.363296,11.485643,0.0,2381.633,0.0,0.0,0.0,0.0,0,0,0,4.527297,0,10.652463,6.258322,0.2663116,0.0,13523.188,0.0,0.0,0,0.0,0,0,0,3.931848,0,11.271298,5.373526,13.237221,0.1310616,13413.0,0.0,0.0,0,0.0
38726.69230769231,313.7692307692308,313.7692307692308,313.7692307692308,48291.5,48309.50769230769,48470.82307692307,48491.79230769231,48499.54615384615,48499.54615384615,1703950429.0,1.5476361538461538,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.260325,0.0,70.33792,8.635795,12.015019,0.0,2332.266,0.0,0.0,0.0,0.0,0,0,0,5.13834,0,14.097497,7.246377,0.2635046,0.0,13521.781,0.0,0.0,0,0.0,0,0,0,4.161248,0,10.923277,5.851756,13.003901,0.0,13413.336,2.742241,-2.742241,0,2.742241
39039.61538461538,312.9230769230769,312.9230769230769,312.9230769230769,48659.484615384616,48672.96153846154,48848.807692307695,48870.42307692308,48875.9,48875.9,1703950430.0,1.645596153846154,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.281054,0.0,69.51066,9.66123,12.17064,0.0,2274.559,2.448289,-2.448289,0.0,2.448289,0,0,0,5.019815,0,12.945839,7.133421,0.2642008,0.0,13521.93,0.0,0.0,0,0.0,0,0,0,3.931848,0,8.781127,6.290957,12.975098,0.0,13413.289,1.2577593,-1.2577593,0,1.2577593
39351.38461538462,311.7692307692308,311.7692307692308,311.7692307692308,49032.86923076923,49049.15384615384,49221.13076923077,49236.92307692308,49240.8,49240.8,1703950431.0,1.761446153846154,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.468244,0.0,69.36488,10.834371,10.958904,0.0,2213.855,1.551711,-1.551711,0.0,1.551711,0,0,0,5.124836,0,22.07622,7.358739,6.96452,0.2628121,13522.02,0.0,0.0,0,0.0,0,0,0,4.025974,0,16.103896,6.233766,12.857143,0.0,13402.484,0.0,0.0,0,0.0
39665.07692307692,313.6923076923077,313.6923076923077,313.6923076923077,49413.31538461538,49420.51538461538,49607.01538461538,49620.23846153846,49622.484615384616,49622.484615384616,1703950432.0,1.8807492307692308,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.5,0.0,67.5,10.375,12.125,0.0,2054.715,0.0,0.0,0.0,0.0,0,0,0,6.060606,0,14.361001,8.5639,12.648221,0.0,13521.562,0.0,0.0,0,0.0,0,0,0,4.216074,0,9.749671,6.719368,12.911726,0.0,13414.305,0.0,0.0,0,0.0
39978.69230769231,313.61538461538464,313.61538461538464,313.61538461538464,49783.38461538462,49810.269230769234,49967.061538461545,49984.161538461536,49997.39230769231,49997.39230769231,1703950433.0,2.0158161538461536,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.135169,0.0,68.71089,10.262829,12.140175,0.0,1842.918,0.0,0.0,0.0,0.0,0,0,0,6.0,0,13.466667,7.866667,0.2666667,2.0,13521.895,0.0,0.0,0,0.0,0,0,0,4.177546,0,13.577023,6.396867,13.05483,0.2610966,13414.207,0.0,0.0,0,0.0
37417.92857142857,294.85714285714283,294.85714285714283,294.85714285714283,46605.142857142855,46619.11428571429,46774.392857142855,46797.68571428571,46801.28571428572,46801.28571428572,1703950434.0,2.010492857142857,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.649123,0.0,66.91729,11.528822,11.779449,0.0,1619.4609,0.0,0.0,0.0,0.0,0,0,0,5.145119,0,12.269129,7.387863,0.2638522,0.0,13522.527,2.649009,-2.649009,0,2.649009,0,0,0,4.444444,0,9.934641,6.666667,12.941176,0.2614379,13415.32,0.0,0.0,0,0.0
37729.78571428572,311.85714285714283,311.85714285714283,311.85714285714283,46969.69285714285,46983.25714285714,47158.735714285714,47173.25,47180.78571428572,47180.78571428572,1703950435.0,2.215200714285714,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.852868,0.0,69.45137,10.473815,10.84788,0.0,1569.0938,0.0,0.0,0.0,0.0,0,0,0,5.504587,0,14.285714,7.732634,0.2621232,0.2621232,13522.914,1.3509915,-1.3509915,0,1.3509915,0,0,0,4.947917,0,12.760417,7.291667,13.020833,0.0,13414.898,0.0,0.0,0,0.0
38037.78571428572,308.0,308.0,308.0,47342.55714285715,47359.57857142857,47523.87142857142,47548.43571428571,47551.8,47551.8,1703950436.0,2.4482285714285714,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.39599,0.0,70.30075,10.275689,10.776942,0.0,1494.8359,0.0,0.0,0.0,0.0,0,0,0,5.087015,0,13.119143,6.559572,0.2677376,0.1338688,13523.023,0.0,0.0,0,0.0,0,0,0,4.204993,0,8.278581,5.781866,13.009198,0.0,13414.133,0.0,0.0,0,0.0
38343.642857142855,305.85714285714283,305.85714285714283,305.85714285714283,47741.58571428571,47759.72142857143,47927.93571428571,47944.87142857142,47952.65,47952.65,1703950437.0,2.667363571428571,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.52381,0.0,69.92481,10.401003,9.774436,0.0,1421.332,1.187667,-1.187667,0.0,1.187667,0,0,0,5.490196,0,18.56209,8.627451,0.3921569,0.0,13521.582,0.0,0.0,0,0.0,0,0,0,3.921569,0,8.627451,6.27451,13.071895,0.0,13413.652,0.0,0.0,0,0.0
38656.42857142857,312.7857142857143,312.7857142857143,312.7857142857143,48115.07857142857,48131.56428571429,48307.45714285714,48323.63571428572,48326.32857142857,48326.32857142857,1703950438.0,2.9261057142857143,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.301887,0.0,68.67925,10.440252,11.949686,0.0,1374.7461,0.812333,-0.812333,0.0,0.812333,0,0,0,5.430464,0,11.655629,7.81457,0.397351,0.0,13523.363,0.0,0.0,0,0.0,0,0,0,4.193971,0,10.353866,6.028834,12.975098,0.1310616,13415.422,0.0,0.0,0,0.0
38968.42857142857,312.0,312.0,312.0,48490.18571428571,48505.32857142857,48682.08571428571,48705.892857142855,48707.235714285714,48707.235714285714,1703950439.0,3.24237,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.646617,0.0,70.55138,8.39599,11.779449,0.0,1304.0,0.0,0.0,0.0,0.0,0,0,0,5.394737,0,17.23684,7.5,0.2631579,0.0,13522.934,0.0,0.0,0,0.0,0,0,0,4.031209,0,18.59558,6.111834,14.824447,0.260078,13415.492,2.720432,-2.720432,0,2.720432
39280.42857142857,312.0,312.0,312.0,48865.642857142855,48881.30714285715,49050.45,49070.67142857143,49084.15,49084.15,1703950440.0,3.611572857142857,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.090909,0.0,69.73848,9.215442,11.706102,0.0,1220.2422,2.459282,-2.459282,0.0,2.459282,0,0,0,5.05992,0,13.715047,7.723036,0.2663116,0.2663116,13523.633,0.0,0.0,0,0.0,0,0,0,4.432855,0,14.863103,7.953064,24.3807,0.0,13415.414,1.2795682,-1.2795682,0,1.2795682
39594.07142857143,313.6428571428572,313.6428571428572,313.6428571428572,49238.12142857142,49252.97142857143,49427.32857142857,49450.08571428571,49452.33571428571,49452.33571428571,1703950441.0,4.054694285714286,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.760951,0.0,66.58323,12.265332,12.140175,0.0,1089.1797,1.5407176,-1.5407176,0.0,1.5407176,0,0,0,5.05992,0,16.245007,7.190413,0.2663116,0.0,13524.203,0.0,0.0,0,0.0,0,0,0,5.35248,0,13.577023,7.180157,24.41253,0.1305483,13404.07,0.0,0.0,0,0.0
39908.71428571428,314.6428571428572,314.6428571428572,314.6428571428572,49613.44285714285,49635.08571428571,49799.42142857143,49820.1,49827.15,49827.15,1703950442.0,4.628879285714286,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.0,0.0,69.875,9.75,11.375,0.0,909.3047,0.0,0.0,0.0,0.0,0,0,0,5.131579,0,16.578947,7.894737,0.3947368,0.0,13525.125,0.0,0.0,0,0.0,0,0,0,4.569191,0,12.793734,7.70235,19.71279,2.088773,13414.363,0.0,0.0,0,0.0
40223.642857142855,314.92857142857144,314.92857142857144,314.92857142857144,49982.02142857143,50006.735714285714,50175.86428571429,50183.36428571429,50189.03571428572,50189.03571428572,1703950443.0,5.345382142857143,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.553459,0.0,69.18239,10.188679,11.572327,0.0,844.6328,0.0,0.0,0.0,0.0,0,0,0,5.387648,0,15.111695,8.015769,0.2628121,0.131406,13523.793,0.0,0.0,0,0.0,0,0,0,4.111406,0,10.742706,7.29443,13.262599,0.0,13412.805,0.0,0.0,0,0.0
40536.21428571428,312.57142857142856,312.57142857142856,312.57142857142856,50357.86428571429,50378.07857142857,50540.47857142857,50564.42857142857,50572.22857142857,50572.22857142857,1703950444.0,6.419372142857143,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.966376,0.0,69.48941,9.589041,11.830635,0.0,781.5547,0.0,0.0,0.0,0.0,0,0,0,6.143791,0,21.43791,7.973856,4.313725,0.2614379,13524.09,2.660895,-2.660895,0,2.660895,0,0,0,4.330709,0,10.367454,6.299213,15.879265,0.0,13413.371,0.0,0.0,0,0.0
40852.857142857145,316.6428571428572,316.6428571428572,316.6428571428572,50724.42857142857,50745.392857142855,50907.77142857143,50930.82857142857,50933.22857142857,50933.22857142857,1703950445.0,8.052962857142857,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.057072,0.0,68.73449,9.677419,11.91067,0.0,740.2227,0.0,0.0,0.0,0.0,0,0,0,6.447368,0,14.078947,7.631579,11.052632,0.0,13524.934,1.3391046,-1.3391046,0,1.3391046,0,0,0,4.599212,0,13.929041,7.358739,13.009198,0.3942181,13412.031,0.0,0.0,0,0.0
41165.357142857145,312.5,312.5,312.5,51100.02857142857,51122.264285714286,51288.56428571429,51299.04285714286,51315.82142857143,51315.82142857143,1703950446.0,11.132314285714289,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.924623,0.0,67.58794,10.929648,11.306533,0.0,542.082,0.0,0.0,0.0,0.0,0,0,0,6.860158,0,15.039578,8.047493,11.741425,0.5277045,13525.105,0.0,0.0,0,0.0,0,0,0,5.091384,0,14.099217,6.527415,13.446475,0.0,13412.102,0.0,0.0,0,0.0
41474.642857142855,309.2857142857143,309.2857142857143,309.2857142857143,51474.92142857143,51495.27142857143,51665.43571428571,51679.82142857143,51688.80714285715,51688.80714285715,1703950447.0,18.80803142857143,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,10.074627,0.0,67.28856,13.432836,8.955224,0.0,440.1094,0.0,0.0,0.0,0.0,0,0,0,6.887417,0,16.15894,9.933775,0.397351,1.986755,13521.734,0.0,0.0,0,0.0,0,0,0,4.681404,0,14.954486,6.892068,12.873862,0.0,13411.039,0.0,0.0,0,0.0
41784.857142857145,310.2142857142857,310.2142857142857,310.2142857142857,51859.46428571428,51878.42857142857,52043.83571428571,52071.985714285714,52073.485714285714,52073.485714285714,1703950448.0,85.32603214285714,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.192547,0.0,65.21739,14.285714,10.68323,0.0,417.9023,2.060145,-2.060145,0.0,2.060145,0,0,0,5.827815,0,15.496689,8.741722,0.2649007,0.2649007,13522.395,0.0,0.0,0,0.0,0,0,0,4.699739,0,9.921671,6.657963,13.05483,0.0,13411.969,0.0,0.0,0,0.0
42096.57142857143,311.7142857142857,311.7142857142857,311.7142857142857,52235.07857142857,52249.95714285714,52423.107142857145,52443.47857142857,52445.57142857143,52445.57142857143,1703950449.0,-27.04706,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.493671,0.0,67.59494,12.151899,10.506329,0.0,392.9023,1.939855,-1.939855,0.0,1.939855,0,0,0,5.921053,0,16.710526,9.342105,0.2631579,0.1315789,13521.496,0.0,0.0,0,0.0,0,0,0,4.100529,0,8.994709,5.952381,13.227513,0.0,13411.445,2.74135,-2.74135,0,2.74135
42416.42857142857,319.85714285714283,319.85714285714283,319.85714285714283,52606.47142857143,52625.92857142857,52774.84285714286,52810.485714285714,52816.17857142857,52816.17857142857,1703950450.0,-10.035205714285713,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.25,0.0,67.25,12.25,11.125,0.0,331.6953,2.458146,-2.458146,0.0,2.458146,0,0,0,5.976096,0,14.873838,6.772908,0.2656042,0.1328021,13522.25,0.0,0.0,0,0.0,0,0,0,4.705882,0,12.287582,6.535948,12.941176,0.130719,13412.676,1.2586498,-1.2586498,0,1.2586498
42725.92857142857,309.5,309.5,309.5,52971.31428571429,52990.84285714286,53166.69285714285,53181.68571428571,53194.27142857143,53194.27142857143,1703950451.0,-5.338243571428571,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,10.262829,0.0,68.58573,11.514393,9.51189,0.0,304.1094,1.5418536,-1.5418536,0.0,1.5418536,0,0,0,6.55308,0,13.368283,7.601573,0.2621232,0.0,13522.996,0.0,0.0,0,0.0,0,0,0,4.302477,0,11.734029,7.431551,12.255541,0.0,13412.82,0.0,0.0,0,0.0
43033.28571428572,307.35714285714283,307.35714285714283,307.35714285714283,53357.207142857136,53374.00714285714,53547.49285714286,53570.264285714286,53572.05714285715,53572.05714285715,1703950452.0,-2.970038571428571,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,10.0,0.0,69.875,10.0,10.0,0.125,258.2227,0.0,0.0,0.0,0.0,0,0,0,5.936675,0,15.30343,7.783641,0.5277045,0.1319261,13522.82,0.0,0.0,0,0.0,0,0,0,4.712042,0,10.863874,6.413613,12.303665,0.1308901,13413.414,0.0,0.0,0,0.0
43349.71428571428,316.42857142857144,316.42857142857144,316.42857142857144,53732.514285714286,53744.30714285715,53918.37857142858,53931.86428571429,53942.95714285714,53942.95714285714,1703950453.0,-1.5000799999999994,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.51189,0.0,66.33292,12.765957,11.138924,0.0,216.0703,0.0,0.0,0.0,0.0,0,0,0,5.637584,0,12.751678,8.322148,0.2684564,0.0,13521.371,0.0,0.0,0,0.0,0,0,0,4.681404,0,9.752926,6.371912,12.353706,0.0,13413.113,0.0,0.0,0,0.0
43660.357142857145,310.6428571428572,310.6428571428572,310.6428571428572,54112.264285714286,54133.17142857143,54300.06428571429,54316.24285714286,54324.63571428572,54324.63571428572,1703950454.0,-0.3214442857142863,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.625,0.0,68.875,13.5,7.75,0.0,177.1484,0.0,0.0,0.0,0.0,0,0,0,4.774536,0,13.793103,7.559682,0.265252,0.0,13522.594,2.66261,-2.66261,0,2.66261,0,0,0,4.593176,0,16.535433,6.430446,12.598425,0.0,13412.738,0.0,0.0,0,0.0
43979.21428571428,318.85714285714283,318.85714285714283,318.85714285714283,54475.95,54494.792857142864,54657.17142857143,54680.55,54684.74285714286,54684.74285714286,1703950455.0,0.7239921428571433,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.919598,0.0,66.0804,12.688442,12.060302,0.0,154.90625,0.0,0.0,0.0,0.0,0,0,0,5.96817,0,12.466844,7.95756,0.265252,0.0,13522.691,1.3373902,-1.3373902,0,1.3373902,0,0,0,4.581152,0,15.968586,8.376963,12.172775,0.3926702,13411.52,0.0,0.0,0,0.0
44296.07142857143,316.85714285714283,316.85714285714283,316.85714285714283,54846.91428571429,54871.07142857143,55026.87857142858,55043.06428571429,55052.642857142855,55052.642857142855,1703950456.0,1.736337142857143,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.057072,0.0,61.53846,18.36228,10.421836,0.1240695,135.26172,5.477419,-5.477419,0.0,5.477419,0,0,0,5.657895,0,25.0,7.631579,2.631579,0.2631579,13522.809,0.0,0.0,0,0.0,0,0,0,4.308094,0,12.140992,6.657963,12.402089,0.0,13411.207,0.0,0.0,0,0.0
44611.0,314.92857142857144,314.92857142857144,314.92857142857144,55206.52857142857,55218.02142857143,55391.17142857142,55418.735714285714,55421.13571428572,55421.13571428572,1703950457.0,2.8011364285714286,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.583859,0.0,64.43884,15.762926,9.583859,0.1261034,115.875,4.522581,-4.522581,0.0,4.522581,0,0,0,6.422018,0,16.251638,8.519004,12.450852,0.0,13522.324,0.0,0.0,0,0.0,0,0,0,4.432855,0,9.778357,6.388527,12.255541,0.0,13411.695,0.0,0.0,0,0.0
41934.6,297.6666666666667,297.6666666666667,297.6666666666667,51916.46,51928.77333333333,52104.16666666666,52124.3,52135.653333333335,52135.653333333335,1703950458.0,3.725344666666666,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,10.199005,0.0,58.20896,18.65672,12.686567,0.1243781,93.83984,0.0,0.0,0.0,0.0,0,0,0,6.382979,0,14.361702,8.37766,11.702128,0.0,13521.188,0.0,0.0,0,0.0,0,0,0,4.08971,0,10.949868,5.672823,13.324538,0.0,13411.766,0.0,0.0,0,0.0
42238.53333333333,303.93333333333334,303.93333333333334,303.93333333333334,52306.54666666666,52323.1,52499.04666666666,52519.46666666667,52524.36666666667,52524.36666666667,1703950459.0,4.967843333333335,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.447853,0.0,56.07362,22.20859,11.779141,0.3680982,81.96094,0.0,0.0,0.0,0.0,0,0,0,6.578947,0,22.63158,8.815789,10.131579,1.0526316,13519.238,0.0,0.0,0,0.0,0,0,0,4.095112,0,9.643329,6.73712,13.21004,0.1321004,13412.246,2.742357,-2.742357,0,2.742357
42543.4,304.8666666666667,304.8666666666667,304.8666666666667,52704.00666666667,52722.82666666667,52889.4,52916.74,52923.73333333333,52923.73333333333,1703950460.0,6.809706666666667,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.169765,0.0,51.1772,27.01363,12.143742,0.4956629,67.67188,2.096921,-2.096921,0.0,2.096921,0,0,0,5.459387,0,14.513981,8.521971,0.3994674,2.130493,13521.277,0.0,0.0,0,0.0,0,0,0,5.228758,0,18.30065,6.797386,20.13072,0.130719,13413.418,1.2576435,-1.2576435,0,1.2576435
40179.25,294.8125,294.8125,294.8125,49787.54375,49802.1625,49965.01875,49991.21875,49994.66875,49994.66875,1703950461.0,8.998103749999999,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,10.03861,0.0,45.68855,33.07593,10.939511,0.1287001,55.0,1.903079,-1.903079,0.0,1.903079,0,0,0,5.504587,0,11.926606,7.732634,0.3931848,0.0,13521.023,0.0,0.0,0,0.0,0,0,0,4.712042,0,11.649215,7.068063,16.88482,0.6544503,13399.801,0.0,0.0,0,0.0
40497.0,317.75,317.75,317.75,50151.60625,50164.05625,50329.21875,50350.425,50355.4125,50355.4125,1703950462.0,14.09938875,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,9.48814,0.0,31.08614,47.4407,11.111111,0.8739076,53.94211,0.0,0.0,0.0,0.0,0,0,0,4.868421,0,10.789474,8.157895,0.2631579,0.0,13520.105,0.0,0.0,0,0.0,0,0,0,3.947368,0,8.947368,6.710526,13.157895,0.1315789,13412.051,0.0,0.0,0,0.0
40809.125,312.125,312.125,312.125,50519.84375,50534.1125,50710.3875,50726.70625,50734.7,50734.7,1703950463.0,27.541861875,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,8.863434,0.0,27.20731,49.63513,8.966903,2.734526,46.91406,0.0,0.0,0.0,0.0,0,0,0,4.862024,0,12.483574,6.701708,0.3942181,0.0,13522.453,0.0,0.0,0,0.0,0,0,0,2.898551,0,7.114625,4.479578,13.175231,0.0,13413.371,0.0,0.0,0,0.0
41108.8125,299.6875,299.6875,299.6875,50891.5125,50910.66875,51074.18125,51094.225,51102.35,51102.35,1703950464.0,194.5337575,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,7.126949,0.0,16.42539,55.73497,3.006682,7.906459,,,,,,0,0,0,2.493438,0,6.167979,4.593176,0.3937008,0.0,13523.586,2.659407,-2.659407,0,2.659407,0,0,0,1.679587,0,5.426357,3.617571,13.049096,0.0,13413.551,0.0,0.0,0,0.0
38980.82352941176,290.1764705882353,290.1764705882353,290.1764705882353,48315.123529411765,48329.04705882353,48495.71176470589,48527.22352941177,48534.194117647065,48534.194117647065,1703950465.0,5.181847058823529,0.0,0.0,0.0,0.0,0.0,total,,,,,,,,,,,,,,,0,0,0,2.352941,0,7.45098,5.228758,0.2614379,0.0,13523.328,1.3405929,-1.3405929,0,1.3405929,0,0,0,1.5523933,0,7.115136,4.398448,13.195343,0.0,13413.328,0.0,0.0,0,0.0
37103.61111111111,288.3888888888889,288.3888888888889,288.3888888888889,46029.71111111112,46048.350000000006,46211.09444444444,46229.038888888885,46240.083333333336,46240.083333333336,1703950466.0,-24.909752222222224,0.0,0.0,0.0,0.0,0.0,total,,,,,,,,,,,,,,,0,0,0,3.27654,0,9.960682,4.980341,0.2621232,0.0,13523.141,0.0,0.0,0,0.0,0,0,0,1.955671,0,4.954368,3.650587,13.03781,0.1303781,13413.004,0.0,0.0,0,0.0
37396.333333333336,292.72222222222223,292.72222222222223,292.72222222222223,46501.93888888889,46520.97222222222,46688.083333333336,46705.48888888889,46717.5,46717.5,1703950467.0,-14.98965611111111,0.0,0.0,0.0,0.0,0.0,total,,,,,,,,,,,,,,,0,0,0,1.0269576,0,6.675225,3.979461,0.2567394,0.2567394,13513.008,0.0,0.0,0,0.0,0,0,0,0.7614213,0,3.045685,2.411168,12.944162,0.0,13413.531,0.0,0.0,0,0.0
